dtRef,idUsuario,qtdeTransacoes,qtdeDias,mediaTransacoesDias,saldoPontos,qtdePontosPos,qtdePontosNeg,qtdeDiasUltimaTransacao,qtdeDiasPrimeiraTransacao,qtdSkuDistintos,qtdeChatMessage,qtdePresença,qtdeTrocaStreamElements,qtdeChurn,qtdePonei,qtdeAirflowLover,qtdePresencaStreak,qtdeDailyLoot,qtdeRLover,qtdeVendaItemRPG,qtdeTransacoesD7,qtdeDiasD7,saldoPontosD7,qtdePontosPosD7,qtdePontosNegD7,qtdeTransacoesD14,qtdeDiasD14,saldoPontosD14,qtdePontosPosD14,qtdePontosNegD14,qtdeTransacoesD28,qtdeDiasD28,saldoPontosD28,qtdePontosPosD28,qtdePontosNegD28,propAvgQtdeTransacoes,propAvgQtdeDias,propAvgMediaTransacoesDias,propAvgSaldoPontos,propAvgQtdePontosPos,propAvgQtdePontosNeg,flagChurn
2025-01-01,032a9f21-2dc3-4edd-a757-21d8ba63ce66,37,20,1.85,1116,1116,0,22.0,63.0,3,16,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,53,53,0,0.433043067494577,1.67735613753786,0.463207379832237,1.96901379153318,1.10658258843354,0.0,0
2024-11-01,032a9f21-2dc3-4edd-a757-21d8ba63ce66,8,2,4.0,106,106,0,1.0,2.0,2,6,2,0,0,0,0,0,0,0,0,8,2,106,106,0,8,2,106,106,0,8,2,106,106,0,0.0965452219004647,0.175945017182131,0.981564177023214,0.192611190090388,0.110825743741139,0.0,0
2025-04-01,03309cb5-124c-4687-9fc6-fa7e76a84aea,23,3,7.66666666666667,23,23,0,12.0,14.0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,23,23,0,23,3,23,23,0,0.282381977629575,0.254767353165523,1.93899759952846,0.0444123625173337,0.0243921136369306,0.0,1
2024-08-01,0337e2c8-9f22-4198-9920-7d0dd03b3467,1,1,1.0,1,1,0,3.0,3.0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0.0133167928301982,0.103973117216841,0.236635300346601,0.00209065049967607,0.00126604011854885,0.0,1
2024-11-01,034bc7eb-fe02-4931-8d3e-f3f93a138fdb,9,6,1.5,303,303,0,14.0,172.0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,5,5,250,250,0,0.108613374638023,0.527835051546392,0.368086566383705,0.550577269786675,0.316794342958162,0.0,1
2024-06-01,034bc7eb-fe02-4931-8d3e-f3f93a138fdb,4,1,4.0,53,53,0,19.0,19.0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,53,53,0,0.0584929438345122,0.121417797888386,0.867086396036038,0.126558482128787,0.0825055264344255,0.0,1
2024-06-01,0368a5c3-bc5d-45f2-b8a0-07e74ea1574f,207,21,9.85714285714286,1441,1441,0,1.0,124.0,3,191,15,0,0,1,0,0,0,0,0,10,1,59,59,0,10,1,59,59,0,12,2,110,110,0,3.02700984343601,2.54977375565611,2.13674861880309,3.44095797636947,2.24321629418881,0.0,0
2024-03-01,0368a5c3-bc5d-45f2-b8a0-07e74ea1574f,23,4,5.75,23,23,0,10.0,32.0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,7,2,7,7,0,0.762934326078656,1.07835531419705,1.23849664833659,0.0892647732222433,0.0783294295206641,0.0,0
2024-07-01,0368a5c3-bc5d-45f2-b8a0-07e74ea1574f,211,23,9.17391304347826,1494,1494,0,18.0,154.0,3,194,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,53,53,0,2.8749558392453,2.55078883966737,2.03631438041151,3.30908052381847,2.09667403933247,0.0,0
2024-10-01,0368a5c3-bc5d-45f2-b8a0-07e74ea1574f,295,27,10.9259259259259,1725,1725,0,15.0,246.0,3,275,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,0,3.64332106362719,2.47591410330818,2.65828707102035,3.23947512301804,1.87589162808159,0.0,0
2024-05-01,0368a5c3-bc5d-45f2-b8a0-07e74ea1574f,195,19,10.2631578947368,1331,1331,0,7.0,93.0,3,181,13,0,0,1,0,0,0,0,0,2,1,51,51,0,3,2,52,52,0,9,6,254,254,0,3.16035145524437,2.57706811218477,2.18359893337528,3.50831058551957,2.29107993156585,0.0,0
2024-11-01,0368a5c3-bc5d-45f2-b8a0-07e74ea1574f,341,29,11.7586206896552,1869,1869,0,14.0,277.0,3,319,21,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,52,52,0,46,2,144,144,0,4.11524008350731,2.55120274914089,2.88546021004238,3.39613504036731,1.95408787785084,0.0,1
2024-04-01,0368a5c3-bc5d-45f2-b8a0-07e74ea1574f,183,12,15.25,1025,1025,0,4.0,63.0,3,175,7,0,0,1,0,0,0,0,0,38,2,635,635,0,69,4,764,764,0,160,8,1002,1002,0,3.70425867507886,1.98567335243553,3.33630508309214,2.97668249662919,2.11797223893214,0.0,0
2025-03-01,0375a135-e973-49a6-89f6-dfbca84dcd17,87,4,21.75,283,283,0,8.0,12.0,2,83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,87,4,283,283,0,87,4,283,283,0,1.07649686829311,0.34691841277151,5.45231204313918,0.545358424925603,0.301611000185801,0.0,1
2024-07-01,038d7c90-b7c3-46d2-b7ea-3db6fc63d625,1,1,1.0,50,50,0,26.0,26.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0136253831243853,0.110903862594233,0.221967918243908,0.11074566679446,0.0701698139000156,0.0,1
2024-11-01,0390e2ff-dbc3-4962-a1de-6fb45cae2a13,1,1,1.0,50,50,0,23.0,23.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.0120681527375581,0.0879725085910653,0.245391044255804,0.0908543349482962,0.0522762942175184,0.0,1
2024-03-01,039371da-962c-453b-b9d9-20859d426458,5,4,1.25,201,201,0,2.0,10.0,2,1,4,0,0,0,0,0,0,0,0,3,3,150,150,0,5,4,201,201,0,5,4,201,201,0,0.165855288277969,1.07835531419705,0.269238401812303,0.780096496420474,0.684531101463195,0.0,1
2024-10-01,03a676ed-24fe-4f86-807e-3f804e57b82e,33,9,3.66666666666667,532,532,0,7.0,90.0,2,32,0,0,0,1,0,0,0,0,0,3,1,3,3,0,5,2,5,5,0,7,3,7,7,0,0.407557949490499,0.825304701102728,0.892103118749204,0.999072907504695,0.578535852834439,0.0,1
2024-08-01,03a676ed-24fe-4f86-807e-3f804e57b82e,25,5,5.0,524,524,0,2.0,29.0,2,24,0,0,0,1,0,0,0,0,0,2,1,2,2,0,2,1,2,2,0,21,4,520,520,0,0.332919820754956,0.519865586084206,1.183176501733,1.09550086183026,0.663405022119598,0.0,1
2024-09-01,03a676ed-24fe-4f86-807e-3f804e57b82e,26,6,4.33333333333333,525,525,0,3.0,60.0,2,25,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0.334597288429394,0.578636047320807,1.04805221067326,1.03462680199797,0.610959803278046,0.0,0
2025-03-01,03ad2c81-1094-4f41-8c1d-dd71e9537d48,5,2,2.5,103,103,0,8.0,10.0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,103,103,0,5,2,103,103,0,0.0618676361087994,0.173459206385755,0.626702533694159,0.198487341934054,0.109773614908613,0.0,1
2024-04-01,03d75a45-0b36-4fd7-a84e-7b36912f1998,19,7,2.71428571428571,19,19,0,18.0,63.0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,7,0,0.38459516298633,1.15830945558739,0.593815424625298,0.0551775292058094,0.0392599732094737,0.0,1
2024-11-01,03d75a45-0b36-4fd7-a84e-7b36912f1998,28,10,2.8,77,77,0,25.0,277.0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.337908276651626,0.879725085910653,0.68709492391625,0.139915675820376,0.0805054930949783,0.0,1
2024-08-01,03d75a45-0b36-4fd7-a84e-7b36912f1998,22,8,2.75,71,71,0,3.0,185.0,2,21,1,0,0,0,0,0,0,0,0,3,1,52,52,0,3,1,52,52,0,3,1,52,52,0,0.292969442264361,0.83178493773473,0.650747075953153,0.148436185477001,0.0898888484169685,0.0,1
2024-03-01,03d75a45-0b36-4fd7-a84e-7b36912f1998,12,5,2.4,12,12,0,4.0,32.0,1,12,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0.398052691867125,1.34794414274631,0.516937731479622,0.0465729251594313,0.0408675284455639,0.0,0
2024-10-01,03d75a45-0b36-4fd7-a84e-7b36912f1998,27,9,3.0,76,76,0,1.0,246.0,2,26,1,0,0,0,0,0,0,0,0,5,1,5,5,0,5,1,5,5,0,5,1,5,5,0,0.33345650412859,0.825304701102728,0.729902551703894,0.142724701072099,0.0826479789763484,0.0,0
2025-01-01,03f108c1-e828-46d6-addd-87025871bfa4,788,53,14.8679245283019,9928,10178,-250,12.0,114.0,8,668,53,0,47,9,0,6,0,5,0,0,0,0,0,0,16,3,559,559,0,160,10,1838,1838,0,9.22264695096558,4.44499376447533,3.72266614286388,17.5164596078329,10.0921125314306,0.565957661678144,0
2024-10-01,03f108c1-e828-46d6-addd-87025871bfa4,208,11,18.9090909090909,2696,2696,0,1.0,22.0,7,186,11,0,7,3,0,1,0,0,0,131,5,770,770,0,183,9,2573,2573,0,208,11,2696,2696,0,2.56885010587951,1.00870574579222,4.60059790164879,5.06297097487342,2.9318283068452,0.0,0
2025-02-01,03f108c1-e828-46d6-addd-87025871bfa4,879,57,15.4210526315789,10512,10762,-250,17.0,145.0,8,752,57,0,49,10,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,82,3,427,427,0,10.5912852332796,4.88679245283019,3.82842755359243,19.9662512237781,11.0737979599337,0.561349666657997,0
2025-04-01,03f108c1-e828-46d6-addd-87025871bfa4,963,73,13.1917808219178,11282,11532,-250,1.0,204.0,8,822,71,0,49,10,0,6,0,5,0,15,2,64,64,0,32,4,130,130,0,36,7,281,281,0,11.8232106285774,6.19933892702771,3.33636930615707,21.7852293008939,12.2299936722211,0.588160712273188,1
2025-03-01,03f108c1-e828-46d6-addd-87025871bfa4,927,66,14.0454545454545,11001,11251,-250,2.0,173.0,8,791,66,0,49,10,0,6,0,5,0,19,3,166,166,0,23,5,268,268,0,48,9,489,489,0,11.4702597345714,5.72415381072991,3.520928780209,21.1996043555002,11.9909023430758,0.596132419474644,0
2024-12-01,03f108c1-e828-46d6-addd-87025871bfa4,623,42,14.8333333333333,7937,8187,-250,2.0,83.0,8,527,42,0,36,9,0,4,0,5,0,33,5,971,971,0,72,9,1602,1602,0,170,15,3182,3182,0,7.44840731240056,3.60374720357942,3.68982762582987,14.0263468857841,8.30642573755973,0.595580090479,0
2024-11-01,03f108c1-e828-46d6-addd-87025871bfa4,430,26,16.5384615384615,4584,4834,-250,3.0,53.0,8,374,26,0,20,3,0,2,0,5,0,17,2,115,115,0,28,5,669,669,0,187,13,1607,1857,-250,5.18930567714998,2.2872852233677,4.05839034730752,8.32952542805979,5.05407212494968,0.615574022776239,0
2024-12-01,03f9edbb-7420-4f36-9a24-894de6aa5678,2,1,2.0,51,51,0,5.0,5.0,2,1,1,0,0,0,0,0,0,0,0,2,1,51,51,0,2,1,51,51,0,2,1,51,51,0,0.023911419943501,0.085803504847129,0.497504848426499,0.090127717169584,0.0517439492629225,0.0,0
2025-02-01,03f9edbb-7420-4f36-9a24-894de6aa5678,224,25,8.96,844,1844,-1000,1.0,67.0,4,194,25,1,0,0,0,4,0,0,0,103,5,447,447,0,132,9,-329,671,-1000,148,16,228,1228,-1000,2.69903059414635,2.14333002317114,2.22440787277671,1.60307420404003,1.89742459004996,2.24539866663199,0
2025-04-01,03f9edbb-7420-4f36-9a24-894de6aa5678,334,51,6.54901960784314,2525,3525,-1000,11.0,126.0,4,275,51,1,0,0,0,7,0,0,0,0,0,0,0,0,3,2,101,101,0,11,8,502,502,0,4.10067741427296,4.33104500381388,1.65633043028774,4.8757050154899,3.73835654652959,2.35264284909275,0
2025-01-01,03f9edbb-7420-4f36-9a24-894de6aa5678,76,9,8.44444444444444,616,616,0,19.0,36.0,3,66,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70,7,512,512,0,0.889493868367239,0.754810261892036,2.11433999202703,1.0868391537495,0.61080185884862,0.0,0
2025-03-01,03f9edbb-7420-4f36-9a24-894de6aa5678,323,43,7.51162790697674,2023,3023,-1000,1.0,95.0,4,273,43,1,0,0,0,6,0,0,0,8,5,352,352,0,43,9,583,583,0,99,18,1179,1179,0,3.99664929262844,3.72937293729373,1.88302249658803,3.89844556051059,3.22180230940522,2.38452967789858,0
2025-04-01,04124257-0643-41d9-bc4a-2ed6ad3e27de,7,3,2.33333333333333,154,154,0,1.0,50.0,2,4,3,0,0,0,0,0,0,0,0,1,1,50,50,0,1,1,50,50,0,1,1,50,50,0,0.0859423410176968,0.254767353165523,0.590129704204313,0.2973697316378,0.163321108699449,0.0,1
2025-03-01,04124257-0643-41d9-bc4a-2ed6ad3e27de,6,2,3.0,104,104,0,12.0,19.0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,6,2,104,104,0,0.0742411633305593,0.173459206385755,0.752043040432991,0.200414403506229,0.110839378160153,0.0,1
2024-04-01,042fa213-0c29-487c-8600-799e09551991,18,2,9.0,116,116,0,6.0,7.0,2,16,2,0,0,0,0,0,0,0,0,18,2,116,116,0,18,2,116,116,0,18,2,116,116,0,0.364353312302839,0.330945558739255,1.96896693428388,0.336873336203889,0.239692468015734,0.0,1
2024-06-01,043c4972-df0d-4181-8b77-dd6c351fdebc,57,8,7.125,449,449,0,1.0,19.0,2,49,8,0,0,0,0,0,0,0,0,10,3,157,157,0,11,4,207,207,0,57,8,449,449,0,0.833524449641799,0.971342383107089,1.54449764293919,1.07216525426086,0.698961912623718,0.0,0
2024-08-01,043c4972-df0d-4181-8b77-dd6c351fdebc,74,12,6.16666666666667,160,660,-500,20.0,80.0,3,60,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,-396,104,-500,0.985442669434669,1.2476774066021,1.45925101880404,0.334504079948171,0.835586478242242,1.60490788561014,0
2024-09-01,043c4972-df0d-4181-8b77-dd6c351fdebc,76,14,5.42857142857143,260,760,-500,20.0,111.0,3,60,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,100,0,0.978053612332074,1.35015077708188,1.31294452765661,0.512386606703758,0.884437048554886,1.4209618792584,1
2024-07-01,043c4972-df0d-4181-8b77-dd6c351fdebc,66,10,6.6,556,556,0,27.0,49.0,2,56,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,107,107,0,0.899275286209432,1.10903862594233,1.4649882604098,1.2314918147544,0.780288330568174,0.0,0
2024-07-01,044e95f2-8756-42bd-a0a3-d50708beb8da,488,59,8.27118644067797,1510,7510,-6000,27.0,147.0,5,410,58,6,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,115,115,0,6.64918696470004,6.54332789305977,1.83593803564453,3.34451913719269,10.5395060477823,22.9821500469736,1
2024-03-01,044e95f2-8756-42bd-a0a3-d50708beb8da,257,18,14.2777777777778,231,3231,-3000,1.0,25.0,5,231,18,3,0,4,0,1,0,0,0,100,5,-58,942,-1000,125,10,212,1212,-1000,257,18,231,3231,-3000,8.52496181748759,4.85259891388673,3.07530085625608,0.896528809319053,11.0035820339681,83.4,0
2025-01-01,044e95f2-8756-42bd-a0a3-d50708beb8da,491,61,8.04918032786885,1611,7611,-6000,16.0,331.0,5,411,60,6,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,5.74659854431993,5.11593621949047,2.01537282674017,2.84236668293903,7.54677426574163,13.5829838802755,0
2024-12-01,044e95f2-8756-42bd-a0a3-d50708beb8da,490,60,8.16666666666667,1561,7561,-6000,4.0,300.0,5,411,59,6,0,7,0,7,0,0,0,2,1,51,51,0,2,1,51,51,0,2,1,51,51,0,5.85829788615774,5.14821029082774,2.03147813107487,2.7586150294455,7.67129412503837,14.293922171496,0
2025-04-01,044e95f2-8756-42bd-a0a3-d50708beb8da,549,74,7.41891891891892,2257,8257,-6000,6.0,421.0,5,457,72,6,0,7,0,7,0,0,0,2,2,100,100,0,10,5,255,255,0,51,10,541,541,0,6.74033503124508,6.28426137808289,1.87633904020174,4.35820444354879,8.7567687956581,14.1158570945565,0
2024-05-01,044e95f2-8756-42bd-a0a3-d50708beb8da,432,53,8.15094339622642,1209,7209,-6000,2.0,86.0,5,359,53,6,0,7,0,7,0,0,0,2,2,100,100,0,16,4,-290,710,-1000,34,14,416,1416,-1000,7.00139399315676,7.18866368135753,1.7342022298156,3.18673741389418,12.4090121913285,29.7672413793103,0
2024-06-01,044e95f2-8756-42bd-a0a3-d50708beb8da,471,57,8.26315789473684,1395,7395,-6000,4.0,117.0,5,395,56,6,0,7,0,7,0,0,0,1,1,50,50,0,1,1,50,50,0,39,4,186,186,0,6.88754413651381,6.92081447963801,1.79121794970603,3.33111476546524,11.5118559996713,26.8333333333333,0
2025-02-01,044e95f2-8756-42bd-a0a3-d50708beb8da,498,64,7.78125,1716,7716,-6000,5.0,362.0,5,416,62,6,0,7,0,7,0,0,0,4,1,53,53,0,6,2,55,55,0,6,2,55,55,0,6.00052337448608,5.48692485931811,1.93177162500488,3.25933096461219,7.9395488811418,13.4723919997919,1
2024-04-01,044e95f2-8756-42bd-a0a3-d50708beb8da,390,37,10.5405405405405,1688,5688,-4000,3.0,56.0,5,338,37,4,0,6,0,5,0,0,0,37,5,880,880,0,53,8,1043,1043,0,120,18,1296,2296,-1000,7.89432176656151,6.12249283667622,2.30599731042257,4.90208785786349,11.7531961902888,28.6511627906977,0
2025-03-01,04612efc-dc61-4434-90a1-afc1b43767c1,270,46,5.8695652173913,3513,3763,-250,8.0,291.0,7,213,44,0,10,2,0,0,1,0,0,0,0,0,0,0,1,1,50,50,0,1,1,50,50,0,3.34085234987517,3.98956174687236,1.47138855736889,6.76976730305175,4.01046711554477,0.596132419474644,1
2024-08-01,04612efc-dc61-4434-90a1-afc1b43767c1,133,17,7.82352941176471,1416,1416,0,16.0,79.0,3,116,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,1.77113344641637,1.7675429926863,1.85132323212341,2.96036110754131,1.79271280786517,0.0,0
2024-10-01,04612efc-dc61-4434-90a1-afc1b43767c1,251,36,6.97222222222222,2968,3218,-250,4.0,140.0,7,208,34,0,6,2,0,0,1,0,0,28,4,470,470,0,40,7,1137,1137,0,84,12,1175,1425,-250,3.09991046430652,3.30121880441091,1.69634759701553,5.57377516818409,3.4994894256038,0.645879600312757,0
2024-11-01,04612efc-dc61-4434-90a1-afc1b43767c1,266,42,6.33333333333333,3313,3563,-250,1.0,171.0,7,213,40,0,10,2,0,0,1,0,0,1,1,50,50,0,3,2,101,101,0,13,5,285,285,0,3.21012862819045,3.69484536082474,1.55414328028676,6.02000823367411,3.72520872594036,0.615574022776239,0
2024-12-01,04612efc-dc61-4434-90a1-afc1b43767c1,268,44,6.09090909090909,3413,3663,-250,26.0,201.0,7,213,42,0,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,100,0,3.20413027242913,3.77535421327368,1.51512840202616,6.03148820979981,3.71643306176637,0.595580090479,1
2024-09-01,04612efc-dc61-4434-90a1-afc1b43767c1,163,23,7.08695652173913,1740,1740,0,3.0,110.0,3,140,22,0,0,1,0,0,0,0,0,3,1,52,52,0,23,4,219,219,0,30,6,324,324,0,2.09766761592274,2.21810484806309,1.71403856528169,3.429048829479,2.02489534800724,0.0,0
2024-06-01,04612efc-dc61-4434-90a1-afc1b43767c1,116,9,12.8888888888889,508,508,0,4.0,18.0,2,108,8,0,0,0,0,0,0,0,0,6,1,55,55,0,28,5,224,224,0,116,9,508,508,0,1.69629537120085,1.09276018099548,2.7939450538939,1.21305111172498,0.790807687333739,0.0,0
2024-07-01,04612efc-dc61-4434-90a1-afc1b43767c1,132,16,8.25,1366,1366,0,3.0,48.0,3,116,15,0,0,1,0,0,0,0,0,1,1,50,50,0,2,2,100,100,0,16,7,858,858,0,1.79855057241886,1.77446180150773,1.83123532551224,3.02557161682465,1.91703931574843,0.0,0
2025-02-01,04612efc-dc61-4434-90a1-afc1b43767c1,269,45,5.97777777777778,3463,3713,-250,5.0,263.0,7,213,43,0,10,2,0,0,1,0,0,1,1,50,50,0,1,1,50,50,0,1,1,50,50,0,3.24124656172039,3.85799404170804,1.48404195877216,6.57754261681352,3.82057348311036,0.561349666657997,0
2024-12-01,04868bca-454e-4f72-aef5-df2f95fe1577,29,7,4.14285714285714,372,372,0,3.0,12.0,2,22,7,0,0,0,0,0,0,0,0,16,4,212,212,0,29,7,372,372,0,29,7,372,372,0,0.346715589180764,0.600624533929903,1.03054575745489,0.657402172295789,0.377426453447199,0.0,0
2025-01-01,04868bca-454e-4f72-aef5-df2f95fe1577,30,8,3.75,422,422,0,20.0,43.0,2,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,0.351116000671279,0.670942455015143,0.938933878038319,0.74455539428943,0.418438935769671,0.0,1
2024-10-01,048940be-2b8a-4844-b576-0044ae29649e,1,1,1.0,50,50,0,12.0,12.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50,50,0,1,1,50,50,0,0.0123502408936515,0.0917005223447475,0.243300850567965,0.0938978296526969,0.0543736703791766,0.0,1
2024-03-01,048f3edb-eeec-4105-8849-0d7f21013add,11,2,5.5,109,109,0,24.0,25.0,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,109,109,0,0.364881634211531,0.539177657098526,1.18464896797413,0.423037403531501,0.371213383380538,0.0,0
2024-04-01,048f3edb-eeec-4105-8849-0d7f21013add,94,14,6.71428571428571,683,683,0,13.0,56.0,3,83,10,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,52,52,0,61,10,552,552,0,1.90273396424816,2.31661891117479,1.46891183986258,1.98348697092462,1.41129272116161,0.0,1
2024-12-01,04a6cf69-48dd-48da-b799-f9c1d70570bb,7,2,3.5,56,56,0,2.0,3.0,2,6,1,0,0,0,0,0,0,0,0,7,2,56,56,0,7,2,56,56,0,7,2,56,56,0,0.0836899698022535,0.171607009694258,0.870633484746373,0.0989637678724844,0.0568168854651698,0.0,0
2025-03-01,04a6cf69-48dd-48da-b799-f9c1d70570bb,20,7,2.85714285714286,167,167,0,18.0,93.0,2,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.247470544435198,0.607107222350142,0.716231467079039,0.321819282553271,0.177982463007169,0.0,0
2025-02-01,04a6cf69-48dd-48da-b799-f9c1d70570bb,19,6,3.16666666666667,166,166,0,15.0,65.0,2,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,6,0,0.228935630753485,0.514399205561073,0.786156056226887,0.315296585154792,0.170809371989313,0.0,0
2025-01-01,04a6cf69-48dd-48da-b799-f9c1d70570bb,13,5,2.6,160,160,0,23.0,34.0,2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,103,103,0,0.152150266957554,0.419339034384465,0.650994155439901,0.282295884090779,0.158649833467174,0.0,0
2025-04-01,04a6cf69-48dd-48da-b799-f9c1d70570bb,39,12,3.25,333,333,0,4.0,124.0,2,33,6,0,0,0,0,0,0,0,0,10,3,157,157,0,19,5,166,166,0,19,5,166,166,0,0.478821614241454,1.01906941266209,0.821966373713151,0.643013770359658,0.353155384395561,0.0,0
2024-06-01,04b0b9a3-6749-43ac-bbc9-3f0c967f2c09,5,1,5.0,54,54,0,25.0,25.0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,54,54,0,0.0731161797931403,0.121417797888386,1.08385799504505,0.128946378018009,0.084062234480358,0.0,1
2024-03-01,04b34e7c-926f-45a6-a521-bfb4631f7bc6,5,1,5.0,5,5,0,4.0,4.0,1,5,0,0,0,0,0,0,0,0,0,5,1,5,5,0,5,1,5,5,0,5,1,5,5,0,0.165855288277969,0.269588828549263,1.07695360724921,0.0194053854830964,0.0170281368523183,0.0,1
2024-03-01,04c0099a-17fc-4535-88c0-36251c16b582,8,1,8.0,57,57,0,25.0,25.0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,57,57,0,0.26536846124475,0.269588828549263,1.72312577159874,0.221221394507299,0.194120760116428,0.0,1
2024-05-01,04c29efc-7d2d-478d-af99-cc40df7a3c30,2,2,1.0,100,100,0,5.0,6.0,1,0,2,0,0,0,0,0,0,0,0,2,2,100,100,0,2,2,100,100,0,2,2,100,100,0,0.0324138610794294,0.271270327598397,0.212760921713488,0.263584566906053,0.1721322262634,0.0,1
2024-07-01,04c86a84-0b8c-48ea-9e87-979b337629aa,7,6,1.16666666666667,252,252,0,5.0,18.0,2,2,5,0,0,0,0,0,0,0,0,3,3,150,150,0,4,4,200,200,0,7,6,252,252,0,0.0953776818706973,0.6654231755654,0.25896257128456,0.558158160644079,0.353655862056079,0.0,0
2024-08-01,04c86a84-0b8c-48ea-9e87-979b337629aa,11,10,1.1,452,452,0,3.0,49.0,2,2,9,0,0,0,0,0,0,0,0,1,1,50,50,0,2,2,100,100,0,3,3,150,150,0,0.146484721132181,1.03973117216841,0.260298830381261,0.944974025853583,0.572250133584081,0.0,1
2024-10-01,04ebbfc3-0ac0-45fe-84bc-f4aa07ab46aa,39,14,2.78571428571429,627,627,0,11.0,218.0,2,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0.481659394852408,1.28380731282647,0.677766655153616,1.17747878384482,0.681845826554874,0.0,1
2024-04-01,04ebbfc3-0ac0-45fe-84bc-f4aa07ab46aa,27,9,3.0,419,419,0,17.0,35.0,2,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,210,210,0,0.546529968454259,1.48925501432665,0.656322311427961,1.21680972301232,0.865785724987868,0.0,0
2024-05-01,04ebbfc3-0ac0-45fe-84bc-f4aa07ab46aa,38,13,2.92307692307692,626,626,0,5.0,65.0,2,26,12,0,0,0,0,0,0,0,0,4,1,53,53,0,7,3,154,154,0,11,4,207,207,0,0.615863360509159,1.76325712938958,0.621916540393274,1.65003938883189,1.07754773640888,0.0,1
2024-03-01,04ebbfc3-0ac0-45fe-84bc-f4aa07ab46aa,10,3,3.33333333333333,157,157,0,1.0,4.0,2,7,3,0,0,0,0,0,0,0,0,10,3,157,157,0,10,3,157,157,0,10,3,157,157,0,0.331710576555937,0.808766485647789,0.717969071499474,0.609329104169226,0.534683497162794,0.0,0
2025-02-01,0502e189-6816-4bea-8de9-72a2fbf9d4eb,8,2,4.0,57,57,0,3.0,23.0,2,7,1,0,0,0,0,0,0,0,0,7,1,56,56,0,7,1,56,56,0,8,2,57,57,0,0.096393949790941,0.171466401853691,0.993039228918174,0.108264490083272,0.0586514108638002,0.0,1
2024-05-01,05150214-b94e-437e-8a48-de7426c9b084,4,2,2.0,53,53,0,14.0,16.0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,0,4,2,53,53,0,0.0648277221588589,0.271270327598397,0.425521843426977,0.139699820460208,0.0912300799196018,0.0,1
